epoch,loss,dev,test
0,2.272084,0.675827,0.674584
1,1.828275,0.656858,0.657633
2,1.062969,0.638862,0.642042
3,0.612372,0.63035,0.614837
4,0.46938,0.61965,0.61264
5,0.436955,0.637403,0.636601
6,0.405181,0.627189,0.629591
7,0.368845,0.632053,0.631997
8,0.32907,0.632539,0.629277
9,0.346479,0.625608,0.621325
,,,
max,2.272084,0.675827,0.674584
min,0.32907,0.61965,0.61264
mean,0.813161,0.6376339,0.6350527
