epoch,loss,dev,test
0,2.254514,0.677894,0.675735
1,1.813934,0.678502,0.678037
2,1.104761,0.652845,0.665062
3,0.636615,0.642753,0.651669
4,0.453983,0.633512,0.63838
5,0.361585,0.64786,0.650099
6,0.294442,0.642267,0.649576
7,0.264192,0.645306,0.653552
8,0.234495,0.642388,0.65146
9,0.193455,0.631323,0.639531
,,,
max,2.254514,0.678502,0.678037
min,0.193455,0.631323,0.63838
mean,0.7611976,0.649465,0.6553101
