epoch,loss,dev,test
0,1.834015,0.422222,0.279503
1,1.734005,0.355556,0.298137
2,1.307019,0.422222,0.291925
3,0.672041,0.4,0.273292
4,0.321402,0.333333,0.242236
5,0.335162,0.266667,0.236025
6,0.386384,0.4,0.248447
7,0.337676,0.422222,0.273292
8,0.313065,0.355556,0.291925
9,0.426173,0.355556,0.279503
10,0.303344,0.333333,0.267081
11,0.336118,0.333333,0.310559
12,0.315512,0.311111,0.304348
13,0.469745,0.355556,0.31677
14,0.403329,0.311111,0.291925
15,0.291291,0.288889,0.304348
16,0.21379,0.333333,0.31677
17,0.44162,0.311111,0.310559
18,0.167441,0.333333,0.291925
19,0.218057,0.333333,0.304348
20,0.138259,0.333333,0.31677
21,0.142642,0.311111,0.304348
22,0.268671,0.311111,0.273292
23,0.171177,0.311111,0.285714
24,0.334642,0.288889,0.285714
25,0.132105,0.377778,0.298137
26,0.246046,0.377778,0.298137
27,0.194838,0.422222,0.279503
28,0.154517,0.4,0.279503
29,0.122966,0.4,0.285714
,,,
max,1.834015,0.422222,0.31677
min,0.122966,0.266667,0.236025
mean,0.424435067,0.350370333,0.287991667
